country_id,league_id,season,stage,date,match_id,home_team_id,away_team_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,result
7809,7809,2012/2013,11,11/10/12 0:00,1239558,9823,9810,2,0,27299.0,30894.0,36183.0,38432.0,121633.0,37410.0,30872.0,30834.0,95078.0,30924.0,25366.0,145550.0,167065.0,145561.0,28284.0,155534.0,34267.0,141370.0,38647.0,27478.0,97762.0,29257.0,1.17,7.0,16.0,1.18,7.25,12.0,1.2,5.8,13.0,1.17,7.0,15.0,1.18,8.46,17.5,1.17,6.5,17.0,1.18,7.0,13.0,1.18,8.5,17.0,1.18,7.25,12.0,1.17,7.5,15.0,H
7809,7809,2012/2013,12,11/17/12 0:00,1239567,9789,8357,3,1,27358.0,13518.0,71399.0,36388.0,94685.0,37374.0,178818.0,43319.0,177714.0,163670.0,93447.0,27376.0,39842.0,177715.0,28435.0,80291.0,29812.0,107281.0,179491.0,120076.0,121093.0,355363.0,1.17,7.0,15.0,1.17,7.25,13.0,1.2,5.8,13.0,1.17,7.0,15.0,1.17,8.55,19.35,1.18,6.5,15.0,1.17,6.5,15.0,1.18,8.0,19.0,1.17,7.25,13.0,1.17,7.0,15.0,H
7809,7809,2012/2013,13,11/24/12 0:00,1239576,9823,9904,5,0,27299.0,30894.0,38432.0,94886.0,121633.0,37410.0,30872.0,116772.0,95078.0,30924.0,75447.0,41087.0,30811.0,37380.0,36005.0,115670.0,36186.0,39834.0,94916.0,39045.0,69008.0,72735.0,1.17,7.0,15.0,1.17,7.25,13.0,1.2,5.8,13.0,1.17,7.0,15.0,1.19,8.11,17.6,1.17,7.0,15.0,1.18,7.0,13.0,1.18,8.0,17.0,1.17,7.25,13.0,1.14,7.5,15.0,H
7809,7809,2012/2013,16,12/8/12 0:00,1239609,8406,9823,0,2,147733.0,167589.0,26465.0,26660.0,45464.0,27425.0,201888.0,37319.0,206182.0,26982.0,95094.0,27299.0,30894.0,36183.0,38432.0,121633.0,37410.0,30872.0,116772.0,95078.0,30924.0,75447.0,10.0,5.5,1.29,9.25,5.5,1.28,10.0,5.2,1.27,10.0,5.25,1.29,13.95,6.14,1.27,9.5,5.5,1.29,11.0,5.0,1.29,13.0,6.0,1.29,9.25,5.5,1.28,13.0,5.5,1.25,A
7809,7809,2012/2013,18,1/19/13 0:00,1239629,9823,8357,2,0,27299.0,30894.0,33085.0,38432.0,121633.0,37410.0,30872.0,116772.0,95078.0,30924.0,75447.0,40992.0,182893.0,38167.0,177715.0,324910.0,27500.0,200964.0,29812.0,121093.0,107281.0,94690.0,1.1,10.0,19.0,1.11,9.25,18.0,1.12,8.0,16.0,1.1,9.0,21.0,1.1,12.3,30.2,1.11,8.0,26.0,1.1,8.5,26.0,1.1,12.0,34.0,1.11,9.25,18.0,1.11,8.5,19.0,H
7809,7809,2012/2013,19,1/25/13 0:00,1239635,9789,8165,3,0,27358.0,13518.0,20396.0,36388.0,94685.0,178818.0,30707.0,43319.0,177714.0,129944.0,93447.0,27433.0,158234.0,40093.0,178206.0,27436.0,27349.0,26440.0,36035.0,97752.0,115847.0,150292.0,1.18,6.5,15.0,1.18,6.75,14.0,1.22,5.5,12.0,1.22,6.0,13.0,1.22,7.26,16.2,1.2,6.5,13.0,1.22,6.5,15.0,1.2,7.0,17.0,1.18,6.75,14.0,1.2,6.5,13.0,H
7809,7809,2012/2013,2,9/2/12 0:00,1239485,9823,10269,6,1,27299.0,30894.0,36183.0,38432.0,94886.0,147729.0,30872.0,116772.0,95078.0,30924.0,75447.0,94841.0,157252.0,36146.0,30964.0,38842.0,26782.0,27324.0,27234.0,36132.0,20694.0,36084.0,1.25,6.0,11.0,1.28,5.5,9.25,1.3,4.8,8.5,1.29,5.5,9.5,1.29,6.31,11.87,1.25,5.8,11.0,1.27,5.5,11.0,1.29,6.25,12.0,1.28,5.5,9.25,1.25,5.5,11.0,H
7809,7809,2012/2013,2,9/1/12 0:00,1239486,10189,8406,3,1,210822.0,72813.0,101501.0,171698.0,43061.0,145551.0,27483.0,26437.0,128827.0,243164.0,36784.0,27503.0,26618.0,26465.0,95081.0,45464.0,37319.0,25365.0,206182.0,26982.0,201888.0,38263.0,1.36,4.75,8.5,1.36,4.75,8.0,1.35,4.5,7.3,1.36,4.75,8.5,1.4,5.1,9.05,1.36,4.5,8.0,1.36,4.5,8.0,1.4,5.0,9.0,1.36,4.75,8.0,1.36,4.75,8.0,H
7809,7809,2012/2013,21,2/9/13 0:00,1239648,9823,10189,4,0,27299.0,30894.0,36183.0,38432.0,121633.0,37410.0,30872.0,30834.0,95078.0,30924.0,27326.0,30703.0,68253.0,171698.0,30649.0,304345.0,145551.0,190796.0,27483.0,30937.0,20401.0,66578.0,1.25,5.5,12.0,1.26,6.5,8.5,1.3,5.0,9.0,1.25,5.5,12.0,1.25,6.6,14.0,1.29,5.0,12.0,1.25,5.75,11.0,1.29,6.25,12.0,1.26,6.5,8.5,1.25,5.5,11.0,H
7809,7809,2012/2013,22,2/16/13 0:00,1239665,9789,9810,3,0,27358.0,13518.0,71399.0,36388.0,94685.0,178818.0,37374.0,43319.0,177714.0,129944.0,141161.0,145550.0,167065.0,106309.0,145561.0,155534.0,34267.0,141370.0,38647.0,27478.0,97762.0,36389.0,1.4,4.75,7.5,1.4,5.25,6.25,1.45,4.0,7.0,1.4,5.0,6.5,1.42,5.22,8.02,1.44,4.2,7.5,1.4,5.0,6.5,1.4,5.2,7.5,1.4,5.25,6.25,1.36,5.0,7.5,H
7809,7809,2012/2013,23,2/23/13 0:00,1239669,9823,8697,6,1,27299.0,30894.0,36183.0,38432.0,161396.0,37410.0,147729.0,30834.0,176300.0,30924.0,27326.0,128689.0,107588.0,41927.0,36180.0,184645.0,167094.0,42860.0,169200.0,27316.0,110148.0,107920.0,1.17,7.0,15.0,1.19,6.75,13.0,1.2,5.8,13.0,1.2,6.0,15.0,1.2,7.9,17.0,1.2,6.0,15.0,1.18,6.25,13.0,1.2,7.5,15.0,1.19,6.75,13.0,1.17,7.0,15.0,H
7809,7809,2012/2013,24,3/3/13 0:00,1239675,8226,9823,0,1,30455.0,27472.0,18904.0,205893.0,37357.0,193176.0,36775.0,38181.0,212893.0,166653.0,25957.0,33473.0,30894.0,36183.0,38432.0,121633.0,37410.0,30872.0,116772.0,176300.0,30924.0,27326.0,12.0,5.5,1.25,10.5,6.75,1.22,9.0,5.0,1.3,12.0,5.5,1.25,14.24,6.16,1.27,12.0,5.0,1.29,11.0,5.5,1.25,15.0,5.5,1.29,10.5,6.75,1.22,12.0,5.5,1.25,A
7809,7809,2012/2013,24,3/2/13 0:00,1239679,9789,9904,3,1,27358.0,94652.0,71399.0,20396.0,94685.0,178818.0,30707.0,43319.0,93447.0,129944.0,141161.0,41087.0,27330.0,30986.0,25483.0,38795.0,212915.0,39834.0,47357.0,115670.0,29145.0,69008.0,1.3,5.25,9.5,1.34,5.25,7.75,1.3,5.2,8.5,1.25,6.0,10.0,1.36,5.71,9.2,1.36,5.0,7.5,1.29,5.75,8.0,1.33,5.5,9.5,1.34,5.25,7.75,1.3,5.5,9.0,H
7809,7809,2012/2013,25,3/9/13 0:00,1239692,9823,8194,3,2,27299.0,30894.0,33085.0,36183.0,121633.0,147729.0,30872.0,116772.0,95078.0,30924.0,75447.0,114963.0,147726.0,25644.0,22785.0,40985.0,27534.0,71017.0,27022.0,27524.0,103686.0,120428.0,1.1,9.0,21.0,1.12,9.0,17.0,1.12,8.0,16.0,1.12,8.0,21.0,1.14,9.68,27.8,1.14,7.0,21.0,1.13,8.0,21.0,1.11,10.0,34.0,1.12,9.0,17.0,1.11,8.0,21.0,H
7809,7809,2012/2013,26,3/16/13 0:00,1239697,9789,8358,5,1,27358.0,13518.0,71399.0,20396.0,94685.0,178818.0,27365.0,43319.0,177714.0,129944.0,93447.0,178778.0,303913.0,303912.0,10950.0,355358.0,36771.0,37087.0,240837.0,188498.0,58346.0,149909.0,1.36,4.75,8.5,1.36,5.25,7.25,1.35,5.0,7.2,1.36,4.75,8.5,1.4,5.3,8.35,1.4,4.5,8.0,1.4,5.0,6.5,1.4,5.25,8.0,1.36,5.25,7.25,1.4,5.0,6.5,H
7809,7809,2012/2013,27,3/30/13 0:00,1239709,9823,9790,9,2,27299.0,30894.0,36183.0,38432.0,147729.0,37410.0,30872.0,30834.0,95078.0,176300.0,25366.0,27424.0,141113.0,184821.0,27461.0,33338.0,52243.0,141699.0,40108.0,212867.0,30840.0,79982.0,1.3,5.5,9.0,1.3,5.5,8.5,1.3,5.5,7.7,1.28,5.5,10.0,1.31,5.6,12.5,1.33,4.5,11.0,1.3,5.5,8.5,1.33,5.5,11.5,1.3,5.5,8.5,1.3,5.5,9.0,H
7809,7809,2012/2013,28,4/6/13 0:00,1239717,9789,8406,4,2,69149.0,94652.0,71399.0,20396.0,94685.0,37374.0,27365.0,331542.0,212892.0,260470.0,141161.0,39566.0,26618.0,27425.0,26660.0,240348.0,37319.0,243829.0,167589.0,242308.0,26982.0,95094.0,1.3,5.5,9.0,1.3,5.75,8.25,1.33,5.0,7.8,1.3,5.5,9.0,1.36,5.63,9.4,1.36,4.5,9.0,1.33,5.75,7.5,1.33,5.75,9.5,1.3,5.75,8.25,1.3,5.5,9.0,H
7809,7809,2012/2013,29,4/13/13 0:00,1239725,9823,8165,4,0,33473.0,27303.0,33085.0,36183.0,161396.0,30868.0,307021.0,176300.0,25366.0,30924.0,27326.0,27433.0,27349.0,40093.0,178206.0,27436.0,26440.0,115847.0,36035.0,37042.0,147735.0,150292.0,1.22,6.0,13.0,1.22,6.75,10.5,1.2,5.8,13.0,1.2,6.5,13.0,1.24,6.85,15.5,1.25,5.5,12.0,1.2,6.0,12.0,1.22,6.5,15.0,1.22,6.75,10.5,1.2,6.5,13.0,H
7809,7809,2012/2013,3,9/15/12 0:00,1239495,9823,9905,3,1,27299.0,30894.0,36183.0,38432.0,94886.0,147729.0,30872.0,116772.0,95078.0,176300.0,75447.0,27488.0,33823.0,36000.0,36806.0,43208.0,158879.0,59595.0,25628.0,127945.0,97747.0,95082.0,1.17,7.0,15.0,1.17,7.0,14.0,1.17,6.0,14.0,1.17,7.0,15.0,1.2,7.64,18.02,1.18,6.5,15.0,1.18,6.5,15.0,1.18,7.5,17.0,1.17,7.0,14.0,1.17,7.0,15.0,H
7809,7809,2012/2013,31,4/27/13 0:00,1239744,9823,8358,1,0,33473.0,27303.0,33085.0,36183.0,161396.0,30868.0,147729.0,176300.0,25366.0,307021.0,75447.0,178778.0,9079.0,281086.0,147614.0,303913.0,303912.0,27512.0,240837.0,188498.0,58346.0,37087.0,1.22,6.0,12.0,1.2,7.0,11.0,1.25,5.5,10.3,1.22,6.0,12.0,1.25,6.8,14.08,1.25,5.5,12.0,1.22,5.5,12.0,1.2,6.5,15.0,1.2,7.0,11.0,1.22,6.0,13.0,H
7809,7809,2012/2013,33,5/11/13 0:00,1239759,8178,9904,3,1,215168.0,282674.0,27492.0,109615.0,27310.0,58354.0,37373.0,27429.0,113340.0,178812.0,31199.0,41087.0,30811.0,37380.0,129462.0,38795.0,212915.0,39834.0,116645.0,115670.0,69008.0,72735.0,1.3,5.5,9.0,1.3,5.75,7.75,1.4,4.6,7.1,1.33,5.0,9.0,1.32,6.15,9.95,1.3,5.0,10.0,1.33,4.8,8.5,1.33,6.0,9.0,1.3,5.75,7.75,1.3,5.0,10.0,H
7809,7809,2012/2013,33,5/11/13 0:00,1239762,9823,8406,3,0,27299.0,30894.0,33085.0,38432.0,121633.0,37410.0,30872.0,30834.0,116772.0,30924.0,75447.0,39566.0,26618.0,27437.0,26660.0,240348.0,37319.0,243829.0,114650.0,242308.0,26982.0,95094.0,1.2,6.5,13.0,1.16,7.0,15.5,1.22,6.2,10.0,1.2,6.5,12.0,1.22,7.31,16.6,1.22,5.5,15.0,1.2,6.25,12.0,1.2,7.0,17.0,1.16,7.0,15.5,1.2,6.5,12.0,H
7809,7809,2012/2013,5,9/25/12 0:00,1239476,9823,8721,3,0,27299.0,30894.0,36183.0,38432.0,94886.0,37410.0,30872.0,30834.0,176300.0,30924.0,75447.0,30820.0,20446.0,28480.0,24167.0,115591.0,259296.0,19511.0,31235.0,26113.0,30764.0,104045.0,1.2,6.5,13.0,1.2,6.5,12.0,1.2,5.5,12.0,1.2,6.0,8.0,1.21,7.79,16.07,1.22,5.5,15.0,1.22,6.25,12.0,1.2,7.5,15.0,1.2,6.5,12.0,1.2,6.5,12.0,H
7809,7809,2012/2013,6,9/29/12 0:00,1239512,9789,9788,5,0,27358.0,13518.0,71399.0,36388.0,94685.0,178818.0,30707.0,43319.0,177714.0,129944.0,141161.0,184554.0,114025.0,26588.0,114044.0,27412.0,37292.0,207236.0,192625.0,38398.0,25957.0,30854.0,1.36,4.5,9.0,1.4,4.75,7.0,1.4,4.1,7.0,1.4,4.5,8.0,1.39,5.14,9.55,1.4,4.5,8.0,1.36,4.5,8.5,1.36,5.0,9.5,1.4,4.75,7.0,1.36,4.75,8.0,H
7809,7809,2012/2013,7,10/6/12 0:00,1239521,9823,8226,2,0,27299.0,30894.0,36183.0,38432.0,94886.0,37410.0,30872.0,116772.0,95078.0,30924.0,75447.0,170322.0,39841.0,27320.0,27411.0,37357.0,193176.0,119525.0,27472.0,242709.0,166653.0,172321.0,1.14,7.5,17.0,1.15,7.5,15.0,1.17,6.5,14.0,1.17,7.0,15.0,1.17,8.91,19.24,1.17,7.0,15.0,1.17,7.0,15.0,1.15,8.5,19.0,1.15,7.5,15.0,1.14,7.5,15.0,H
7809,7809,2012/2013,7,10/6/12 0:00,1239522,10189,8721,3,0,210822.0,72813.0,68253.0,171698.0,43061.0,190796.0,145551.0,26437.0,128827.0,26434.0,36784.0,30820.0,20446.0,28480.0,24167.0,115591.0,19511.0,259296.0,37317.0,31235.0,40193.0,36389.0,1.4,4.5,8.0,1.42,4.5,7.0,1.5,3.9,6.3,1.44,4.33,7.0,1.44,4.92,8.16,1.44,4.33,7.5,1.44,4.33,7.5,1.44,4.8,8.0,1.42,4.5,7.0,1.4,4.5,7.5,H
7809,7809,2012/2013,8,10/20/12 0:00,1239538,8194,9823,0,5,114963.0,36380.0,150327.0,36322.0,40985.0,27534.0,27022.0,36034.0,26477.0,103686.0,174634.0,27299.0,30894.0,36183.0,38432.0,94886.0,147729.0,30872.0,116772.0,95078.0,30924.0,75447.0,11.0,5.0,1.29,9.25,4.75,1.33,7.6,4.8,1.35,10.0,5.0,1.3,11.0,5.57,1.33,9.0,5.0,1.33,10.0,5.0,1.3,11.0,5.5,1.33,9.25,4.75,1.33,10.0,5.0,1.3,A
7809,7809,2012/2013,9,10/27/12 0:00,1239540,10189,8165,1,0,210822.0,72813.0,68253.0,171698.0,43061.0,27483.0,145551.0,26437.0,128827.0,26434.0,36784.0,278865.0,158234.0,40093.0,178206.0,27436.0,26440.0,27349.0,37042.0,115847.0,97752.0,150292.0,1.3,5.5,9.0,1.31,5.5,10.5,1.35,4.8,7.6,1.33,5.0,9.0,1.32,5.73,11.56,1.33,5.0,8.5,1.29,5.25,10.0,1.3,5.75,11.5,1.31,5.5,10.5,1.3,5.0,10.0,H
10257,10257,2012/2013,1,8/25/12 0:00,1286970,9885,10167,2,0,27615.0,24235.0,182606.0,30902.0,30474.0,49939.0,30731.0,41890.0,111862.0,38717.0,96540.0,35644.0,30906.0,40621.0,27679.0,39345.0,213366.0,73999.0,27599.0,33816.0,158263.0,40686.0,1.3,5.0,10.5,1.28,5.0,11.0,1.35,4.5,7.3,1.3,4.33,8.0,1.33,5.28,12.27,1.33,4.8,10.0,1.3,5.0,11.0,1.33,5.25,12.0,1.28,5.0,11.0,1.3,5.0,9.5,H
10257,10257,2012/2013,10,10/31/12 0:00,1287062,9885,9857,2,1,30717.0,96616.0,24235.0,30902.0,109298.0,248453.0,30731.0,167634.0,41892.0,36410.0,39540.0,27658.0,42308.0,231753.0,73841.0,27720.0,199833.0,24546.0,182776.0,39450.0,30881.0,172899.0,1.25,5.5,12.0,1.25,5.35,12.0,1.25,5.5,10.3,1.22,5.0,9.5,1.26,6.05,16.02,1.25,5.5,13.0,1.27,5.25,11.0,1.25,6.0,15.0,1.25,5.35,12.0,1.25,5.5,12.0,H
10257,10257,2012/2013,12,11/10/12 0:00,1287085,9878,9885,1,6,181910.0,184770.0,39485.0,215723.0,190971.0,67300.0,207617.0,42420.0,27680.0,128732.0,39745.0,30717.0,30902.0,24235.0,41884.0,109298.0,49939.0,30731.0,41890.0,111862.0,39540.0,96540.0,8.5,4.75,1.36,8.5,4.75,1.35,7.5,4.3,1.4,9.0,4.5,1.36,12.22,5.05,1.35,9.0,4.5,1.36,9.0,4.5,1.36,11.5,4.8,1.36,8.5,4.75,1.35,9.5,4.5,1.36,A
10257,10257,2012/2013,15,12/1/12 0:00,1287112,9885,9804,3,0,30717.0,30474.0,30902.0,24235.0,41892.0,248453.0,30731.0,41890.0,167634.0,38717.0,96540.0,41818.0,46820.0,150670.0,49543.0,130155.0,41269.0,73977.0,41816.0,31725.0,42437.0,27690.0,1.33,5.0,9.0,1.35,4.6,9.0,1.35,4.7,7.9,1.33,5.0,8.5,1.36,5.0,11.45,1.33,4.8,10.0,1.33,4.8,10.0,1.36,5.0,11.0,1.35,4.6,9.0,1.36,4.5,8.5,H
10257,10257,2012/2013,15,12/2/12 0:00,1287114,9875,9878,5,1,32746.0,24504.0,32769.0,114769.0,27684.0,30966.0,41658.0,25818.0,50074.0,49677.0,193441.0,181910.0,111739.0,39541.0,39485.0,190971.0,42420.0,57114.0,40274.0,27680.0,163199.0,170660.0,1.2,6.0,15.0,1.22,6.25,11.0,1.22,5.5,12.0,1.22,6.0,12.0,1.23,6.79,17.35,1.22,6.0,13.0,1.2,6.0,13.0,1.22,6.5,17.0,1.22,6.25,11.0,1.2,6.5,12.0,H
10257,10257,2012/2013,17,12/16/12 0:00,1287129,8535,8551,4,1,176186.0,113318.0,38458.0,178955.0,178603.0,37545.0,27694.0,38433.0,24536.0,92666.0,30709.0,414788.0,164319.0,37508.0,27719.0,17836.0,40656.0,31304.0,24854.0,73845.0,42041.0,165624.0,1.44,4.0,8.5,1.43,4.1,7.9,1.53,3.85,6.0,1.5,4.0,7.0,1.45,4.48,9.13,1.44,4.2,7.5,1.44,4.0,8.5,1.45,4.3,8.5,1.43,4.1,7.9,1.44,4.2,7.5,H
10257,10257,2012/2013,17,12/16/12 0:00,1287131,9885,8524,3,0,30717.0,30902.0,182606.0,41884.0,30474.0,49939.0,30731.0,41890.0,111862.0,96540.0,38717.0,39170.0,39201.0,24484.0,41869.0,41497.0,182765.0,15732.0,27671.0,127460.0,29587.0,35421.0,1.29,5.0,11.0,1.25,5.5,11.5,1.27,5.2,10.0,1.3,5.0,10.0,1.28,5.9,14.5,1.29,5.0,11.0,1.27,5.25,12.0,1.3,5.75,12.0,1.25,5.5,11.5,1.29,5.5,10.0,H
10257,10257,2012/2013,17,12/16/12 0:00,1287133,8564,9878,4,1,30713.0,288613.0,24970.0,26315.0,26522.0,24507.0,32751.0,39367.0,33974.0,24549.0,161328.0,181910.0,41769.0,215723.0,39541.0,27680.0,57114.0,67300.0,40274.0,163199.0,170660.0,39745.0,1.2,6.0,15.0,1.2,6.35,12.5,1.2,5.8,13.0,1.22,6.0,12.0,1.23,6.86,17.23,1.22,6.0,13.0,1.2,6.0,13.0,1.22,6.5,15.0,1.2,6.35,12.5,1.2,6.0,15.0,H
10257,10257,2012/2013,18,12/21/12 0:00,1287139,8529,9885,1,3,42502.0,24414.0,112476.0,103266.0,281760.0,41433.0,27672.0,71768.0,155056.0,79253.0,35575.0,30717.0,96616.0,24235.0,30902.0,30474.0,49939.0,30731.0,41890.0,111862.0,39540.0,96540.0,8.5,4.33,1.4,7.5,4.6,1.4,7.3,4.1,1.43,7.0,4.2,1.44,9.74,4.77,1.41,7.5,4.5,1.4,8.5,4.33,1.4,9.0,4.5,1.44,7.5,4.6,1.4,7.5,4.2,1.44,A
10257,10257,2012/2013,19,1/6/13 0:00,1287153,8564,8551,2,1,34530.0,39555.0,288613.0,73024.0,26522.0,24507.0,32751.0,39367.0,24549.0,27335.0,161328.0,414788.0,164319.0,37508.0,27719.0,17836.0,39644.0,42433.0,24854.0,39229.0,31304.0,39638.0,1.3,5.0,11.0,1.3,5.0,10.5,1.27,5.2,10.0,1.33,5.0,9.0,1.35,5.3,10.83,1.36,4.2,11.0,1.33,5.0,9.5,1.36,5.0,11.0,1.3,5.0,10.5,1.29,5.5,10.0,H
10257,10257,2012/2013,20,1/13/13 0:00,1287163,9875,8540,3,0,32746.0,42388.0,114769.0,24504.0,39535.0,25818.0,30966.0,50074.0,41658.0,25597.0,49677.0,41045.0,25815.0,39509.0,196205.0,92532.0,202343.0,30920.0,56576.0,414792.0,27663.0,39488.0,1.3,5.0,10.0,1.3,5.25,9.25,1.33,4.8,8.3,1.33,4.8,9.5,1.31,5.67,12.2,1.35,4.5,10.0,1.33,4.5,10.0,1.33,5.4,11.5,1.3,5.25,9.25,1.3,5.0,10.5,H
10257,10257,2012/2013,20,1/12/13 0:00,1287164,8636,9878,2,0,42422.0,18823.0,30930.0,27692.0,19352.0,30460.0,41199.0,362113.0,100033.0,30991.0,32748.0,181910.0,41769.0,215723.0,39541.0,27680.0,67300.0,39264.0,40274.0,136516.0,128732.0,163199.0,1.25,5.5,12.0,1.28,5.5,10.0,1.3,5.0,9.0,1.29,5.0,11.0,1.3,5.86,12.02,1.3,5.0,11.0,1.27,5.75,9.5,1.3,5.75,12.0,1.28,5.5,10.0,1.3,5.5,9.0,H
10257,10257,2012/2013,21,1/19/13 0:00,1287176,9885,8600,4,0,30717.0,30902.0,24235.0,96616.0,30474.0,49939.0,248453.0,167634.0,41892.0,96540.0,38717.0,42692.0,179791.0,19249.0,41318.0,30983.0,27731.0,188652.0,41404.0,39357.0,210278.0,196484.0,1.36,4.5,9.5,1.4,4.6,7.5,1.35,4.8,7.6,1.4,4.5,8.0,1.39,5.02,9.74,1.4,4.5,8.0,1.36,4.5,9.0,1.4,4.8,9.5,1.4,4.6,7.5,1.36,4.75,8.5,H
10257,10257,2012/2013,26,2/25/13 0:00,1287223,8543,9878,2,0,39599.0,39562.0,26171.0,35244.0,43341.0,39334.0,11685.0,57067.0,21446.0,66890.0,27657.0,27677.0,41769.0,184770.0,39485.0,215723.0,39729.0,183039.0,42420.0,40274.0,136516.0,39745.0,1.25,5.5,12.0,1.25,6.25,9.75,1.25,5.5,10.3,1.25,5.5,12.0,1.27,6.12,14.6,1.29,5.0,11.0,1.25,5.75,11.0,1.29,6.0,13.0,1.25,6.25,9.75,1.25,5.5,12.0,H
10257,10257,2012/2013,26,2/24/13 0:00,1287225,9885,8551,3,0,30717.0,30902.0,24235.0,41497.0,30474.0,248453.0,30731.0,41890.0,111862.0,38717.0,96540.0,414788.0,171338.0,39541.0,27719.0,41809.0,40656.0,41841.0,73845.0,31304.0,42433.0,177688.0,1.2,6.5,13.0,1.18,7.0,13.5,1.2,5.8,13.0,1.2,6.0,15.0,1.21,7.01,18.65,1.22,6.0,13.0,1.2,6.25,13.0,1.22,6.5,17.0,1.18,7.0,13.5,1.2,6.5,13.0,H
10257,10257,2012/2013,27,3/3/13 0:00,1287229,8535,8533,2,1,41671.0,144999.0,38458.0,27411.0,24536.0,27694.0,37545.0,38433.0,92666.0,30709.0,155738.0,50669.0,42008.0,181984.0,39304.0,73024.0,58499.0,39426.0,42651.0,49897.0,109121.0,38920.0,1.44,4.2,7.5,1.44,4.25,7.5,1.4,4.4,7.3,1.44,4.33,7.0,1.45,4.48,9.08,1.44,4.0,8.0,1.44,4.33,7.5,1.45,4.4,9.0,1.44,4.25,7.5,1.44,4.2,7.5,H
10257,10257,2012/2013,28,3/10/13 0:00,1287238,9885,8530,1,0,30717.0,30902.0,24235.0,41884.0,30474.0,248453.0,30731.0,41890.0,111862.0,38717.0,96540.0,39415.0,28907.0,77767.0,18880.0,39267.0,56992.0,41694.0,24459.0,39284.0,166509.0,45220.0,1.29,5.25,11.0,1.3,5.25,9.25,1.3,5.0,9.0,1.3,5.0,10.0,1.31,5.79,12.2,1.3,5.0,11.0,1.29,5.0,11.0,1.3,5.75,12.0,1.3,5.25,9.25,1.3,5.0,10.0,H
10257,10257,2012/2013,28,3/10/13 0:00,1287242,8524,9878,2,1,39170.0,42650.0,39726.0,24484.0,39229.0,37537.0,15732.0,39222.0,127460.0,206242.0,35421.0,27677.0,190971.0,184770.0,24013.0,39485.0,41887.0,39644.0,42420.0,37767.0,170660.0,163199.0,1.44,4.0,8.0,1.45,4.1,7.5,1.45,4.0,7.0,1.5,4.0,7.0,1.5,4.32,8.13,1.5,3.6,8.0,1.5,3.8,7.5,1.5,4.2,8.5,1.45,4.1,7.5,1.44,4.0,8.0,H
10257,10257,2012/2013,29,3/17/13 0:00,1287247,9875,8524,3,2,32746.0,42388.0,32769.0,24504.0,39535.0,30966.0,30940.0,50074.0,41658.0,25597.0,49677.0,39170.0,42650.0,39726.0,24484.0,39229.0,37537.0,39222.0,49940.0,127460.0,29587.0,35421.0,1.44,4.2,7.5,1.45,4.33,7.0,1.5,4.0,6.1,1.44,4.33,7.0,1.55,4.23,7.27,1.57,3.75,6.0,1.44,4.33,7.0,1.53,4.2,7.5,1.45,4.33,7.0,1.5,4.0,6.5,H
10257,10257,2012/2013,29,3/17/13 0:00,1287250,8535,10233,3,2,41671.0,144999.0,38458.0,178955.0,24536.0,27694.0,37545.0,38433.0,155066.0,92666.0,155738.0,42306.0,30424.0,24792.0,34008.0,97789.0,72518.0,39498.0,39719.0,46374.0,154239.0,161660.0,1.44,4.2,7.5,1.45,4.1,7.5,1.42,4.4,7.2,1.44,4.33,7.0,1.47,4.61,8.2,1.5,3.8,7.5,1.44,4.0,8.0,1.45,4.2,8.5,1.45,4.1,7.5,1.4,4.5,7.5,H
10257,10257,2012/2013,29,3/17/13 0:00,1287254,8564,8540,2,0,34530.0,39555.0,24970.0,34952.0,288613.0,23688.0,24507.0,30905.0,27335.0,108808.0,161328.0,39477.0,164029.0,25815.0,39509.0,92532.0,56576.0,39194.0,210932.0,196205.0,325916.0,147951.0,1.29,5.25,11.0,1.28,5.5,9.75,1.3,5.0,9.0,1.3,5.0,10.0,1.31,5.73,12.1,1.33,4.5,11.0,1.29,5.25,10.0,1.33,5.5,11.0,1.28,5.5,9.75,1.25,5.5,11.0,H
10257,10257,2012/2013,30,3/30/13 0:00,1287263,10167,9878,3,0,35644.0,94326.0,40621.0,27679.0,33816.0,58485.0,35643.0,73999.0,40686.0,38827.0,195199.0,27677.0,39729.0,113774.0,24013.0,39485.0,40274.0,39644.0,42420.0,37767.0,39745.0,252650.0,1.36,4.5,9.0,1.34,4.75,9.25,1.42,4.4,7.2,1.36,4.5,8.5,1.39,4.94,10.25,1.4,4.5,8.0,1.36,4.8,8.0,1.4,4.8,9.0,1.34,4.75,9.25,1.33,5.0,9.0,H
